year,commune,department,region,type_of_flag,places
2023,Bora Bora,Polynésie Française,Collectivités d'Outre-Mer,beach,Plage Hôtel Pearl Beach
2023,Bora Bora,Polynésie Française,Collectivités d'Outre-Mer,beach,Plage Hôtel Conrad
2023,Bora Bora,Polynésie Française,Collectivités d'Outre-Mer,beach,Complexe Sportif Teriimaevarua (Salle Omnisport Pago)
2023,Bora Bora,Polynésie Française,Collectivités d'Outre-Mer,beach,Plage Hôtel Intercontinental Thalasso Resort & Spa
2023,Bora Bora,Polynésie Française,Collectivités d'Outre-Mer,beach,Plage Hôtel St Régis
2023,Bora Bora,Polynésie Française,Collectivités d'Outre-Mer,beach,Plage Hôtel Four Seasons
2023,Bordeaux,Gironde,Nouvelle-Aquitaine,beach,Plage Du Lac
2023,Bormes Les Mimosas Cedex,Var,Provence-Alpes-Côte d'Azur,port,Port De Bormes Les Mimosas
2023,Briare,Loiret,Centre-Val de Loire,port,Base Fluviale Des Pres Gris
2023,Bréhal,Manche,Normandie,beach,Rd 592 Plage De St Martin De Bréhal
2023,Bussière-Galant,Haute-Vienne,Nouvelle-Aquitaine,beach,Espace Hermeline
2023,Calvi,Haute-corse,Corse,port,Port De Plaisance Xavier Colonna
2023,Canet En Roussillon,Pyrénées-Orientales,Occitanie,beach,Port-Gcu
2023,Canet En Roussillon,Pyrénées-Orientales,Occitanie,beach,Plage Du Roussillon
2023,Canet En Roussillon,Pyrénées-Orientales,Occitanie,beach,Plage Centrale
2023,Canet En Roussillon,Pyrénées-Orientales,Occitanie,beach,Plage Du Grand Large
2023,Canet En Roussillon,Pyrénées-Orientales,Occitanie,beach,Plage De La Marenda
2023,Canet En Roussillon,Pyrénées-Orientales,Occitanie,beach,Plage Du Mar Estang
2023,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,beach,Chantiers Navals
2023,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,beach,Trou (Roubine)
2023,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,beach,Font De Veyre
2023,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,beach,Ile Sainte Marguerite Est
2023,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,beach,Ile Sainte Marguerite Ouest
2023,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,beach,Rochers De La Bocca
2023,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,beach,Saint Georges
2023,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,port,Marina Vieux Port De Cannes
2023,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,port,Port Pierre Canto
2023,Cany-Barville,Seine-Maritime,Normandie,port,Port De Plaisance De Saint Valéry En Caux
2023,Cap D'Ail,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,port,Port De Plaisance De Cap D'Ail
2023,Carcassonne,Aude,Occitanie,port,Port De Carcassonne
2023,Carentan,Manche,Normandie,port,Port De Plaisance De Carentan
2023,Carnac,Morbihan,Bretagne,beach,Saint Colomban
2023,Carnac,Morbihan,Bretagne,beach,Grande Plage
2023,Carolles,Manche,Normandie,beach,Carolles Plage
2023,Carsac De Gurson,Dordogne,Nouvelle-Aquitaine,beach,Plage Du Lac De Gurson
2023,Cassis,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,beach,Plage Du Bestouan
2023,Cassis,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,beach,Plage De La Grande Mer
2023,Cassis,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,port,Calanque De Port Miou
2023,Cassis,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,port,Port Départemental De Cassis
2023,Castelnaudary,Aude,Occitanie,port,Port De Castelnaudary
2023,Castera Verduzan,Gers,Occitanie,beach,Base De Loisirs
2023,Catus,Lot,Occitanie,beach,Plage Lac Vert
2023,Cayeux Sur Mer,Somme,Hauts-de-France,beach,Plage De La Ville
2023,Cerbere,Pyrénées-Orientales,Occitanie,beach,Cerbere
2023,Chalette Sur Loing,Loiret,Centre-Val de Loire,beach,Plage De Chalette
2023,Chalon Sur Saône,Saône-et-Loire,Bourgogne-Franche-Comté,port,Chalon Sur Saône
2023,Chambon Sur Lac,Puy-de-Dôme,Auvergne-Rhône-Alpes,beach,Plage Chambon
2023,Champagnac Le Vieux,Haute-Loire,Auvergne-Rhône-Alpes,beach,Plage Du Plan D'Eau
2023,Chateaulin,Finistère,Bretagne,port,Port-Launay
2023,Cherbourg-En-Cotentin,Manche,Normandie,port,Port De Chantereyne De Cherbourg
2023,Chorges,Hautes-Alpes,Provence-Alpes-Côte d'Azur,beach,Plage Des Trémouilles
2023,Chorges,Hautes-Alpes,Provence-Alpes-Côte d'Azur,beach,Plage De La Baie Saint Michel
2023,Châlons-En-Champagne,Marne,Grand Est,port,Relais Nautique De L'Anse Du Jard
2023,Clairvaux-Les-Lacs,Jura,Bourgogne-Franche-Comté,beach,Plage Du Grand Lac De Clairvaux
2023,Clermont-L'Hérault,Hérault,Occitanie,beach,Lac Du Salagou - Plage Du Camping
2023,Clohars Carnoët,Finistère,Bretagne,beach,Bellangenet
2023,Clohars Carnoët,Finistère,Bretagne,beach,Grands Sables
2023,Clohars Carnoët,Finistère,Bretagne,beach,Kerrou
2023,Cogolin,Var,Provence-Alpes-Côte d'Azur,port,Port De Plaisance Des Marines De Cogolin
2023,Colleville Montgomery,Calvados,Normandie,beach,Colleville Plage
2023,Commune De Fourmies,Nord,Hauts-de-France,beach,Plage Des Etangs Des Moines
2023,Corbigny,Nièvre,Bourgogne-Franche-Comté,port,Port De La Vauvelle
2023,Cournon D'Auvergne,Puy-de-Dôme,Auvergne-Rhône-Alpes,beach,Plan D'Eau De Cournon D'Auvergne
2023,Crots,Hautes-Alpes,Provence-Alpes-Côte d'Azur,beach,Plage De Chanterenne
2023,Decize,Nièvre,Bourgogne-Franche-Comté,port,Port De Decize
2023,Dieppe,Seine-Maritime,Normandie,beach,Plage De Dieppe
2023,Dieppe,Seine-Maritime,Normandie,beach,Plage De Puys
2023,Dieppe Cedex,Seine-Maritime,Normandie,port,Port De Dieppe
2023,Dives-Sur-Mer,Calvados,Normandie,port,Port De Dives-Cabourg-Houlgate
2023,Donville-Les-Bains,Manche,Normandie,beach,Plage Du Lude 50350
2023,Egletons,Corrèze,Nouvelle-Aquitaine,beach,Plage Du Lac
2023,Eguzon-Chantôme,Indre,Centre-Val de Loire,beach,Chambon A
2023,Embrun,Hautes-Alpes,Provence-Alpes-Côte d'Azur,beach,Plan D'Eau Plage
2023,Erdeven,Morbihan,Bretagne,beach,Kerouriec
2023,Erdeven,Morbihan,Bretagne,beach,Kerhillio
2023,Etaples/Mer,Pas-de-Calais,Hauts-de-France,port,Port De Plaisance D'Étaples
2023,Evian Cedex,Haute-Savoie,Auvergne-Rhône-Alpes,port,Port Des Mouettes
2023,Evian Les Bains,Haute-Savoie,Auvergne-Rhône-Alpes,beach,Plage Du Centre Nautique Evian
2023,Fecamp,Seine-Maritime,Normandie,port,Port De Plaisance De Fécamp
2023,Fleury D'Aude,Aude,Occitanie,beach,Les Cabanes De Fleury
2023,Fleury D'Aude,Aude,Occitanie,beach,Saint-Pierre-La-Mer
2023,Fos Sur Mer,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,beach,Cavaou
2023,Fos Sur Mer,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,beach,Grande Plage
2023,Fos Sur Mer,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,port,Port De Plaisance Claude Rossi - Pointe Saint Gervais
2023,Fouesnant-Les Glénan,Finistère,Bretagne,beach,Kerler
2023,Fouesnant-Les Glénan,Finistère,Bretagne,beach,Maner Coat Clevarec
2023,Fouesnant-Les Glénan,Finistère,Bretagne,beach,Kerambigorn
2023,Fouesnant-Les Glénan,Finistère,Bretagne,beach,Cap Coz (Milieu)
2023,Fouesnant-Les Glénan,Finistère,Bretagne,beach,Glenan Saint Nicolas
2023,Frejus Cedex,Var,Provence-Alpes-Côte d'Azur,port,Port Fréjus
2023,Frontignan,Hérault,Occitanie,port,Port De Plaisance De Frontignan
2023,Frontignan La Peyrade,Hérault,Occitanie,beach,L'Entrée
2023,Frontignan La Peyrade,Hérault,Occitanie,beach,Le Port
2023,Frontignan La Peyrade,Hérault,Occitanie,beach,La Bergerie
2023,Frontignan La Peyrade,Hérault,Occitanie,beach,Les Aresquiers
2023,Frontignan La Peyrade,Hérault,Occitanie,beach,Le Grau
2023,Fécamp,Seine-Maritime,Normandie,beach,Plage De Fécamp
2023,Golfe-Juan,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,port,Port Camille Rayon Du Golfe Juan
2023,Granville,Manche,Normandie,beach,Plage Du Plat-Gousset
2023,Gravelines,Nord,Hauts-de-France,beach,Petit Fort Philippe
2023,Grayan Et L'Hôpital,Gironde,Nouvelle-Aquitaine,beach,Le Gurp
2023,Grayan Et L'Hôpital,Gironde,Nouvelle-Aquitaine,beach,Plage De Dépée (Euronat)
2023,Grosseto-Prugna,Corse-du-sud,Corse,beach,Plage Des Tamaris
2023,Gruissan,Aude,Occitanie,beach,Grazel
2023,Gruissan,Aude,Occitanie,beach,Les Chalets
2023,Gruissan,Aude,Occitanie,port,Port De Plaisance De Gruissan
2023,Grésy Sur Isère,Savoie,Auvergne-Rhône-Alpes,beach,Base De Loisirs De Grésy-Sur-Isère
2023,Grésy sur Isère,Savoie,Auvergne-Rhône-Alpes,port,Plage labellisée : Base de Loisirs de Grésy-sur-Isère
2023,Guidel,Morbihan,Bretagne,beach,La Falaise
2023,Guidel,Morbihan,Bretagne,beach,Le Loc'H
2023,Guidel,Morbihan,Bretagne,beach,Pen Er Malo
2023,Hendaye,Pyrénées-Atlantiques,Nouvelle-Aquitaine,beach,Grande Plage
2023,Hendaye,Pyrénées-Atlantiques,Nouvelle-Aquitaine,beach,Plage Des Deux Jumeaux
2023,Honfleur,Calvados,Normandie,beach,Plage Du Butin
2023,Hourtin,Gironde,Nouvelle-Aquitaine,beach,Hourtin Océan
2023,Hourtin,Gironde,Nouvelle-Aquitaine,beach,Lac: La Jetée (Plage Du Port)
2023,Hourtin,Gironde,Nouvelle-Aquitaine,beach,Lac: Piqueyrot
2023,Hyeres Les Palmiers,Var,Provence-Alpes-Côte d'Azur,port,Port Saint Pierre De Hyères Les Palmiers
2023,Hyères,Var,Provence-Alpes-Côte d'Azur,beach,Ayguade
2023,Hyères,Var,Provence-Alpes-Côte d'Azur,beach,Almanarre Nord
2023,Hyères,Var,Provence-Alpes-Côte d'Azur,beach,La Bergerie
2023,Hyères,Var,Provence-Alpes-Côte d'Azur,beach,Les Salins
2023,Iffendic,Ille-et-Vilaine,Bretagne,beach,Lac De Trémelin
2023,Jard Sur Mer,Vendée,Pays de la Loire,beach,Boisvinet
2023,Jard Sur Mer,Vendée,Pays de la Loire,beach,La Mine
2023,Jullouville,Manche,Normandie,beach,Le Casino
2023,Jullouville,Manche,Normandie,beach,Les Plaisanciers
2023,L'Aiguillon-La-Presqu'Île,Vendée,Pays de la Loire,beach,Grand'Plage
2023,L'Aiguillon-La-Presqu'Île,Vendée,Pays de la Loire,beach,Plage De La Barrique
2023,L'Aiguillon-La-Presqu'Île,Vendée,Pays de la Loire,beach,Plan D'Eau
2023,L'Isle-Adam,Val-d'oise,Île-de-France,port,Port Isle-Adam
2023,La Baule,Loire-Atlantique,Pays de la Loire,port,Port La Baule-Le Pouliguen
2023,La Baule-Escoublac,Loire-Atlantique,Pays de la Loire,beach,Face À L'Avenue Du Général De Gaulle
2023,La Baule-Escoublac,Loire-Atlantique,Pays de la Loire,beach,Face À L'Avenue De La Grande Dune
2023,La Baule-Escoublac,Loire-Atlantique,Pays de la Loire,beach,Face À L'Esplanade Benoit
2023,La Bernerie En Retz,Loire-Atlantique,Pays de la Loire,beach,Grande Plage
2023,La Bernerie En Retz,Loire-Atlantique,Pays de la Loire,beach,Plan D'Eau Maurice Giros
2023,La Ciotat,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,beach,Plage Cyrnos
2023,La Croix Valmer,Var,Provence-Alpes-Côte d'Azur,beach,Gigaro
2023,La Croix Valmer,Var,Provence-Alpes-Côte d'Azur,beach,La Douane Le Débarquement
2023,La Flèche,Sarthe,Pays de la Loire,beach,Plage De La Monnerie
2023,La Flèche,Sarthe,Pays de la Loire,port,Plage labellisée : Plan d'eau de La Monnerie
2023,La Grande Motte,Hérault,Occitanie,beach,Grand Travers
2023,La Grande Motte,Hérault,Occitanie,beach,Plage Echirolles
2023,La Grande Motte,Hérault,Occitanie,beach,Plage Du Couchant / Rose Des Sables
2023,La Grande Motte,Hérault,Occitanie,beach,Saint Clair / Point Zéro
2023,La Grande Motte,Hérault,Occitanie,port,Port De La Grande Motte
2023,La Jemaye-Ponteyraud,Dordogne,Nouvelle-Aquitaine,beach,Plage Du Grand Etang
2023,La Londe Les Maures,Var,Provence-Alpes-Côte d'Azur,beach,L'Argentière
2023,La Londe Les Maures,Var,Provence-Alpes-Côte d'Azur,beach,Miramar
2023,La Londe Les Maures,Var,Provence-Alpes-Côte d'Azur,beach,Tamaris
2023,La Londe Les Maures,Var,Provence-Alpes-Côte d'Azur,port,Ports De La Londe
2023,La Roche Sur Yon,Vendée,Pays de la Loire,port,Port De Plaisance De L'Ile D'Yeu
2023,La Rochelle,Charente-Maritime,Nouvelle-Aquitaine,beach,Chef De Baie
2023,La Rochelle,Charente-Maritime,Nouvelle-Aquitaine,beach,Les Minimes
2023,La Salvetat-Sur-Agoût,Hérault,Occitanie,beach,Plage Lac De La Raviège - Gua Des Brasses
2023,La Salvetat-Sur-Agoût,Hérault,Occitanie,beach,Lac De La Raviège - Les Bouldouires
2023,La Seyne-Sur-Mer,Var,Provence-Alpes-Côte d'Azur,beach,Sablettes Centre
2023,La Seyne-Sur-Mer,Var,Provence-Alpes-Côte d'Azur,beach,Sablettes Est
2023,La Tranche Sur Mer,Vendée,Pays de la Loire,beach,La Terrière
2023,La Tranche Sur Mer,Vendée,Pays de la Loire,beach,Les Generelles
2023,La Tranche Sur Mer,Vendée,Pays de la Loire,beach,Plage Centrale
2023,La Tranche Sur Mer,Vendée,Pays de la Loire,beach,La Grière
2023,La Tranche Sur Mer,Vendée,Pays de la Loire,beach,Sainte Anne
2023,La Tranche Sur Mer,Vendée,Pays de la Loire,beach,La Porte Des Iles
2023,La Tranche Sur Mer,Vendée,Pays de la Loire,beach,Corps De Garde
2023,La Tranche Sur Mer,Vendée,Pays de la Loire,beach,Flandre Dunkerque
2023,La Turballe,Loire-Atlantique,Pays de la Loire,beach,Les Bretons 1
2023,La Turballe,Loire-Atlantique,Pays de la Loire,beach,Pen Bron (V.V.F)
2023,La Turballe,Loire-Atlantique,Pays de la Loire,beach,Ker Élisabeth
2023,Le Bois Plage En Ré,Charente-Maritime,Nouvelle-Aquitaine,beach,Gros-Jonc
2023,Le Bois Plage En Ré,Charente-Maritime,Nouvelle-Aquitaine,beach,Les Gollandières
2023,Le Bouchet-Saint-Nicolas,Haute-Loire,Auvergne-Rhône-Alpes,beach,Plage Du Lac Du Bouchet
2023,Le Cap D'Agde,Hérault,Occitanie,port,Port De Plaisance Du Cap D'Agde
2023,Le Conquet,Finistère,Bretagne,beach,Pors Liogan
2023,Le Conquet,Finistère,Bretagne,beach,Portez
2023,Le Conquet,Finistère,Bretagne,beach,Blancs Sablons
2023,Le Grand Village Plage,Charente-Maritime,Nouvelle-Aquitaine,beach,Plage De La Giraudière
2023,Le Grau Du Roi,Gard,Occitanie,beach,Le Boucanet
2023,Le Grau Du Roi,Gard,Occitanie,beach,Rive Droite
2023,Le Grau Du Roi,Gard,Occitanie,beach,Rive Gauche
2023,Le Grau Du Roi,Gard,Occitanie,beach,Port Camargue Nord
2023,Le Grau Du Roi,Gard,Occitanie,beach,Port Camargue Sud
2023,Le Grau Du Roi,Gard,Occitanie,beach,Pointe De L'Espiguette
2023,Le Grau Du Roi,Gard,Occitanie,port,Port Camargue Du Grau Du Roi
2023,Le Havre,Seine-Maritime,Normandie,beach,Plage Du Havre
2023,Le Lavandou,Var,Provence-Alpes-Côte d'Azur,beach,Anglade
2023,Le Lavandou,Var,Provence-Alpes-Côte d'Azur,beach,Lavandou Ville
2023,Le Lavandou,Var,Provence-Alpes-Côte d'Azur,beach,Saint Clair
2023,Le Lavandou,Var,Provence-Alpes-Côte d'Azur,beach,La Fossette
2023,Le Lavandou,Var,Provence-Alpes-Côte d'Azur,beach,Aiguebelle
2023,Le Lavandou,Var,Provence-Alpes-Côte d'Azur,beach,Cavalière
2023,Le Lavandou,Var,Provence-Alpes-Côte d'Azur,beach,Pramousquier
2023,Le Lavandou,Var,Provence-Alpes-Côte d'Azur,port,Port Du Lavandou
2023,Le Marin,Martinique,Martinique,port,Port De Plaisance Du Marin
2023,Le Port,Réunion,La Réunion,port,Port De Saint-Gilles-Les-Bains
2023,Le Pouliguen,Loire-Atlantique,Pays de la Loire,beach,Le Nau
2023,Le Pradet,Var,Provence-Alpes-Côte d'Azur,beach,Les Bonnettes
2023,Le Pradet,Var,Provence-Alpes-Côte d'Azur,beach,La Garonne
2023,Le Pradet,Var,Provence-Alpes-Côte d'Azur,beach,Le Monaco
2023,Le Pradet,Var,Provence-Alpes-Côte d'Azur,beach,Les Oursinières
2023,Le Pradet,Var,Provence-Alpes-Côte d'Azur,beach,Le Pin De Galle
2023,Le Sauze Du Lac,Hautes-Alpes,Provence-Alpes-Côte d'Azur,beach,Port Saint Pierre (Plage)
2023,Le Verdon-Sur-Mer,Gironde,Nouvelle-Aquitaine,beach,Plage De La Chambrette
2023,Le Verdon-Sur-Mer,Gironde,Nouvelle-Aquitaine,beach,Plage Océanne De Saint Nicolas
2023,Lege Cap Ferret,Gironde,Nouvelle-Aquitaine,port,Port De La Vigne
2023,Les Issambres,Var,Provence-Alpes-Côte d'Azur,port,Port San Peïre Des Issambres
2023,Les Pieux,Manche,Normandie,beach,Sciotot
2023,Les Pieux,Manche,Normandie,port,Port De Diélette
2023,Leucate,Aude,Occitanie,beach,La Franqui
2023,Leucate,Aude,Occitanie,beach,Leucate Plage
2023,Leucate,Aude,Occitanie,beach,Naturistes (Port Leucate)
2023,Leucate,Aude,Occitanie,beach,Le Kyklos
2023,Leucate,Aude,Occitanie,beach,Copacabana (Port Leucate)
2023,Liginiac,Corrèze,Nouvelle-Aquitaine,beach,Le Maury
2023,Lille,Nord,Hauts-de-France,port,Port Fluvial Des Près Du Hem Lille Métropole
2023,Lougratte,Lot-et-Garonne,Nouvelle-Aquitaine,beach,Lac De Lougratte
2023,Macinaggio,Haute-corse,Corse,port,Port De Macinaggio
2023,Malafretaz,Ain,Auvergne-Rhône-Alpes,beach,Plage Principale
2023,Mandelieu La Napoule,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,port,Port De La Napoule
2023,Marignane,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,beach,Plage Du Jaï Nord
2023,Marseillan,Hérault,Occitanie,beach,Plage D'Honneur
2023,Marseillan,Hérault,Occitanie,beach,Robinson
2023,Marseillan,Hérault,Occitanie,port,Port De Marseillan Ville
2023,Marseillan Plage,Hérault,Occitanie,port,Port De Marseillan Plage
2023,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,port,Cntl De Marseille
2023,Masseret,Corrèze,Nouvelle-Aquitaine,beach,Plan D'Eau Masseret - Lamongerie
2023,Mauguio Carnon,Hérault,Occitanie,beach,Carnon Centre
2023,Mauguio Carnon,Hérault,Occitanie,beach,Carnon /Degrasse
2023,Mauguio Carnon,Hérault,Occitanie,beach,Carnon L'Avranche (De Grasse/Suffren)
2023,Mauguio Carnon,Hérault,Occitanie,beach,Carnon Les Dunes (Secteur Grand Travers)
2023,Metz,Moselle,Grand Est,port,Port De Plaisance Metz
2023,Molières,Tarn-et-Garonne,Occitanie,beach,Lac Plage Sable
2023,Monclar De Quercy,Tarn-et-Garonne,Occitanie,beach,Lac Plage Coté Toboggan
2023,Montauban,Tarn-et-Garonne,Occitanie,port,Port Canal
2023,Montcuq En Quercy Blanc,Lot,Occitanie,beach,Plage Saint-Sernin
2023,Monthermé,Ardennes,Grand Est,port,Port De Plaisance Intercommunal De Monthermé
2023,Montrejeau,Haute-Garonne,Occitanie,beach,Lac Montrejeau
2023,Montsauche Les Settons,Nièvre,Bourgogne-Franche-Comté,beach,Plage De La Presqu'Ile
2023,Moëlan Sur Mer,Finistère,Bretagne,beach,Kerfany
2023,Murol,Puy-de-Dôme,Auvergne-Rhône-Alpes,beach,Grande Plage Du Lac Chambon De Murol
2023,Mâcon,Saône-et-Loire,Bourgogne-Franche-Comté,port,Port De Plaisance De Mâcon
2023,Nages,Tarn,Occitanie,beach,Plage De Rieu-Montagné
2023,Nancy Cedex,Meurthe-et-Moselle,Grand Est,port,Port Saint Georges De Nancy
2023,Narbonne Plage,Aude,Occitanie,port,Port De Plaisance De Narbonne
2023,Narbonne-Plage,Aude,Occitanie,beach,Plage Du Centre
2023,Narbonne-Plage,Aude,Occitanie,beach,Plage Des Karantes
2023,Narbonne-Plage,Aude,Occitanie,beach,Plage Du Languedoc
2023,Narbonne-Plage,Aude,Occitanie,beach,Plage Du Créneau Naturel
2023,Neuvecelle,Haute-Savoie,Auvergne-Rhône-Alpes,beach,Neuvecelle Grande Rive
2023,Neuvic D'Ussel,Corrèze,Nouvelle-Aquitaine,beach,La Plage
2023,Nice,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,beach,Saint Hélène
2023,Nonsard-Lamarche,Meuse,Grand Est,port,Port De Nonsard
2023,Notre Dame De Monts,Vendée,Pays de la Loire,beach,Plage Centrale
2023,Paimpol,Côtes-d'armor,Bretagne,port,Port De Plaisance De Paimpol
2023,Palavas Les Flots,Hérault,Occitanie,beach,Rive Gauche - Le Grec
2023,Palavas Les Flots,Hérault,Occitanie,beach,Rive Droite - Saint Pierre
2023,Palavas Les Flots,Hérault,Occitanie,beach,Rive Gauche - St Maurice
2023,Palavas Les Flots,Hérault,Occitanie,beach,Rive Gauche - St Roch
2023,Palavas Les Flots,Hérault,Occitanie,beach,Rive Droite - L'Albatros
2023,Palavas Les Flots,Hérault,Occitanie,port,Port De Palavas Les Flots
2023,Paris-La-Défense,Loiret,Centre-Val de Loire,port,Port De Briare Le Canal
2023,Pietrosella,Corse-du-sud,Corse,beach,Plage Du Ruppione
2023,Plessé,Loire-Atlantique,Pays de la Loire,beach,Etang De Buhel
2023,Plouarzel,Finistère,Bretagne,beach,Porsman
2023,Plouhinec,Finistère,Bretagne,beach,Gwendrez
2023,Plouhinec,Finistère,Bretagne,beach,Mesperleuc
2023,Plouhinec,Morbihan,Bretagne,beach,Kervegant
2023,Plouhinec,Morbihan,Bretagne,beach,Le Magouero
2023,Pont-A-Mousson,Meurthe-et-Moselle,Grand Est,port,Port De Plaisance Michel Roth
2023,Pont-L'Évêque,Calvados,Normandie,beach,Lac De Pont-L'Évêque
2023,Pornic,Loire-Atlantique,Pays de la Loire,beach,Birochère
2023,Pornic,Loire-Atlantique,Pays de la Loire,beach,L'Étang
2023,Pornic,Loire-Atlantique,Pays de la Loire,beach,La Noeveillard
2023,Pornic,Loire-Atlantique,Pays de la Loire,beach,Le Porteau
2023,Pornic,Loire-Atlantique,Pays de la Loire,beach,La Source
2023,Pornichet,Loire-Atlantique,Pays de la Loire,beach,Bonne Source
2023,Pornichet,Loire-Atlantique,Pays de la Loire,beach,Sainte-Marguerite
2023,Pornichet,Loire-Atlantique,Pays de la Loire,beach,Les Libraires
2023,Port Barcarès,Pyrénées-Orientales,Occitanie,beach,Plage Du Lydia
2023,Port Barcarès,Pyrénées-Orientales,Occitanie,beach,Plage Digue Sud Du Port
2023,Port Barcarès,Pyrénées-Orientales,Occitanie,beach,Plage Du Village
2023,Port De Bouc,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,beach,Bottai
2023,Port De Bouc,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,port,Port De Plaisance De Port De Bouc
2023,Port La Nouvelle,Aude,Occitanie,beach,Plage Du Front De Mer
2023,Port Leucate,Aude,Occitanie,port,Port De Leucate
2023,Port Saint Louis Du Rhone,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,port,Port De Plaisance De Port St Louis Du Rhône
2023,Port-Vendres,Pyrénées-Orientales,Occitanie,beach,Plage Bernardi
2023,Port-Vendres,Pyrénées-Orientales,Occitanie,beach,Plage De L'Usine
2023,Portiragnes,Hérault,Occitanie,beach,La Redoute (Blockhaus)
2023,Portiragnes,Hérault,Occitanie,beach,Le Bosquet
2023,Pouldreuzic,Finistère,Bretagne,beach,Penhors
2023,Préfailles,Loire-Atlantique,Pays de la Loire,beach,L'Anse Du Sud
2023,Préfailles,Loire-Atlantique,Pays de la Loire,beach,Grande Plage
2023,Préfailles,Loire-Atlantique,Pays de la Loire,beach,Port Meleu
2023,Publier,Haute-Savoie,Auvergne-Rhône-Alpes,beach,Plage Municipale Amphion-Les-Bains
2023,Punaauia (Tahiti),Polynésie Française,Collectivités d'Outre-Mer,port,Marina Taina
2023,Revin,Ardennes,Grand Est,port,Halte Fluviale De Revin
2023,Rivières,Tarn,Occitanie,beach,Baignade De Rivières - Aiguelèze
2023,Roquebrune Sur Argens,Var,Provence-Alpes-Côte d'Azur,beach,San Peire
2023,Roquebrune Sur Argens,Var,Provence-Alpes-Côte d'Azur,beach,Gaillarde
2023,Roscoff,Finistère,Bretagne,beach,Saint Luc (Roch-Kroum)
2023,Rouen,Seine-Maritime,Normandie,port,Port De Plaisance De Rouen
2023,Rousset,Hautes-Alpes,Provence-Alpes-Côte d'Azur,beach,Bois Vieux
2023,Royan,Charente-Maritime,Nouvelle-Aquitaine,beach,La Grande Conche
2023,Royan,Charente-Maritime,Nouvelle-Aquitaine,beach,Le Chay
2023,Royan,Charente-Maritime,Nouvelle-Aquitaine,beach,Le Pigeonnier
2023,Royan,Charente-Maritime,Nouvelle-Aquitaine,beach,Pontaillac
2023,Royan,Charente-Maritime,Nouvelle-Aquitaine,beach,Foncillon
2023,Saint Brevin Les Pins,Loire-Atlantique,Pays de la Loire,beach,Plage De L'Ermitage
2023,Saint Brevin Les Pins,Loire-Atlantique,Pays de la Loire,beach,Plage Des Rochelets
2023,Saint Briac Sur Mer,Ille-et-Vilaine,Bretagne,beach,La Salinette
2023,Saint Briac Sur Mer,Ille-et-Vilaine,Bretagne,beach,Port Hue
2023,Saint Chamas,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,beach,Plage Des Cabassons
2023,Saint Cyprien,Pyrénées-Orientales,Occitanie,beach,Plage De L'Art Ps1
2023,Saint Cyprien,Pyrénées-Orientales,Occitanie,beach,Plage De L'Art Ps2
2023,Saint Cyprien,Pyrénées-Orientales,Occitanie,beach,Plage Du Port
2023,Saint Cyprien,Pyrénées-Orientales,Occitanie,beach,Plage Des Capellans
2023,Saint Cyprien,Pyrénées-Orientales,Occitanie,beach,Plage De La Lagune
2023,Saint Cyprien,Pyrénées-Orientales,Occitanie,port,Port De Plaisance De Saint Cyprien
2023,Saint Cyr Sur Mer,Var,Provence-Alpes-Côte d'Azur,port,Nouveau Port Des Lecques
2023,Saint Cyr Sur Mer,Var,Provence-Alpes-Côte d'Azur,port,Port De La Madrague
2023,Saint Cyr Sur Mer,Var,Provence-Alpes-Côte d'Azur,port,Vieux Port Des Lecques De St Cyr/Mer
2023,Saint Estephe,Dordogne,Nouvelle-Aquitaine,beach,Plage Du Grand Etang
2023,Saint Gingolph,Haute-Savoie,Auvergne-Rhône-Alpes,beach,Plage Municipale De Saint-Gingolph
2023,Saint Hilaire Les Places,Haute-Vienne,Nouvelle-Aquitaine,beach,Lac Plaisance
